family_income,gpa,parent_avg_age
56506.0,3.02,52
69809.0,3.25,31
32038.0,3.17,35
56210.0,3.02,30
62951.0,3.25,42
15450.0,2.75,60
60426.0,3.56,50
19157.0,2.94,64
48327.0,2.93,64
23674.0,2.83,53
35627.0,3.04,32
45309.0,3.39,44
72997.0,3.26,37
46202.0,2.85,63
77755.0,3.47,64
38564.0,2.68,65
25916.0,2.87,45
28759.0,2.77,62
13013.0,2.49,30
30182.0,2.59,63
23117.0,3.13,57
43195.0,3.36,47
34016.0,2.85,40
55935.0,3.05,63
58685.0,3.09,58
30307.0,2.72,38
49247.0,3.27,33
62407.0,3.23,66
34245.0,3.13,53
29824.0,3.02,47
38951.0,3.03,46
49680.0,3.41,40
29361.0,3.18,37
19203.0,2.96,54
32774.0,3.02,60
41610.0,2.92,50
44817.0,2.92,49
28915.0,3.01,46
28425.0,2.53,49
97693.0,3.57,64
50676.0,3.25,48
64073.0,3.25,57
39955.0,3.06,60
89847.0,3.52,38
45772.0,3.01,54
56625.0,3.12,30
32241.0,2.67,59
96525.0,3.49,38
25727.0,2.75,44
39382.0,3.03,51
14133.0,2.7,30
66239.0,3.53,45
7451.0,2.39,55
49949.0,3.05,31
9564.0,2.46,62
44467.0,2.94,66
39728.0,2.96,66
24312.0,3.09,63
44235.0,3.03,35
35658.0,3.49,57
36117.0,2.72,59
19640.0,2.86,66
64063.0,3.28,55
30254.0,2.93,62
45426.0,3.07,42
59892.0,3.15,59
34842.0,3.01,61
27230.0,2.65,36
30563.0,3.41,66
89270.0,3.43,34
27332.0,2.97,66
83673.0,3.52,52
70874.0,3.18,50
43058.0,2.96,32
34245.0,3.04,34
26665.0,3.18,63
31460.0,2.78,56
51500.0,3.34,54
52917.0,3.2,66
49358.0,2.96,42
37716.0,3.6,58
35536.0,3.05,42
33808.0,3.2,64
29570.0,3.13,33
66281.0,3.13,46
48786.0,3.31,33
39889.0,2.87,51
81450.0,3.38,41
16966.0,2.78,62
50049.0,2.87,32
36152.0,2.69,39
43712.0,3.62,34
28723.0,2.67,39
54407.0,3.39,43
15597.0,2.79,34
16937.0,2.5,58
24909.0,2.88,30
30063.0,2.89,56
26813.0,2.84,61
45755.0,3.01,63
70947.0,3.41,51
57752.0,3.1,58
36722.0,2.97,46
78559.0,3.51,37
48121.0,3.44,60
71215.0,3.47,38
40600.0,3.08,41
28661.0,3.01,60
31624.0,2.73,36
29491.0,3.36,60
28885.0,2.93,55
40453.0,3.16,66
93071.0,3.51,50
31850.0,3.09,35
39420.0,3.08,33
18087.0,2.47,64
20600.0,2.97,48
18999.0,2.92,63
25227.0,2.93,62
39099.0,3.05,51
44872.0,3.14,38
19123.0,2.55,46
88523.0,3.39,57
23320.0,2.65,61
36658.0,2.93,65
6787.0,2.33,38
38489.0,3.45,36
48637.0,2.94,33
36952.0,2.87,59
19226.0,2.46,45
29785.0,2.81,64
16840.0,2.83,61
32512.0,3.41,66
97888.0,3.52,44
27608.0,2.65,60
23546.0,2.96,48
33759.0,3.27,43
44719.0,2.94,44
64029.0,3.49,48
60489.0,3.48,63
19723.0,2.93,48
63377.0,3.12,36
30662.0,2.75,40
29724.0,3.18,37
22748.0,2.97,41
52251.0,3.23,50
36898.0,3.66,31
50112.0,3.0,65
28314.0,2.89,53
27763.0,2.84,31
27650.0,2.83,38
8836.0,2.2,47
61780.0,3.56,31
74981.0,3.38,44
15182.0,2.76,57
25859.0,2.78,46
38114.0,2.7,42
30477.0,2.76,54
52732.0,2.92,42
18378.0,2.84,32
35920.0,2.82,40
51481.0,3.24,43
17299.0,2.77,60
42150.0,3.04,45
31968.0,3.0,65
35381.0,2.87,42
23706.0,2.74,30
60721.0,3.22,49
44651.0,3.41,40
20944.0,2.57,31
46767.0,2.87,42
41492.0,2.86,55
58457.0,2.98,43
51582.0,3.22,40
22463.0,3.01,52
32676.0,2.74,40
27524.0,3.13,41
24859.0,2.75,44
79279.0,3.31,61
35680.0,2.99,63
73667.0,3.21,56
37873.0,3.26,43
27779.0,2.99,58
60681.0,3.16,52
48129.0,2.83,36
19200.0,2.85,35
49180.0,3.09,59
29539.0,2.67,49
31850.0,3.11,41
76524.0,3.34,33
33635.0,2.72,64
32789.0,2.9,66
30456.0,2.59,46
76084.0,3.77,61
31840.0,2.82,43
10401.0,2.39,46
38312.0,2.86,34
30836.0,3.14,48
59284.0,2.99,32
22991.0,2.52,42
73830.0,3.21,38
41995.0,3.2,31
11253.0,2.46,54
36695.0,3.04,45
53398.0,3.29,35
21734.0,2.96,39
45884.0,3.05,41
24687.0,3.19,54
22514.0,2.71,53
30295.0,3.21,50
40353.0,2.75,54
34967.0,2.69,43
23984.0,2.6,30
36028.0,2.65,34
38008.0,2.93,45
56033.0,2.95,33
66080.0,3.29,35
50197.0,3.36,51
21588.0,2.77,44
25354.0,2.98,42
9426.0,2.51,36
46558.0,3.26,58
54774.0,3.39,56
49142.0,2.89,50
38654.0,3.01,59
49193.0,3.05,53
40069.0,3.25,43
26458.0,2.8,34
43855.0,3.27,41
44551.0,2.96,35
30796.0,3.18,66
53561.0,3.12,46
51482.0,3.09,40
26698.0,2.77,40
35920.0,2.83,55
22763.0,2.85,55
80230.0,3.74,44
43989.0,3.26,58
41440.0,3.21,32
37863.0,2.99,39
18836.0,2.77,51
37217.0,2.92,64
26718.0,3.13,62
30655.0,2.71,40
57015.0,3.12,39
33599.0,2.89,61
18929.0,2.7,39
28072.0,2.77,54
35095.0,2.96,43
93003.0,3.6,36
21206.0,2.71,46
61402.0,3.16,66
23944.0,3.14,32
42054.0,2.88,42
49190.0,3.64,59
32676.0,3.19,44
91055.0,3.63,45
28129.0,3.09,43
26602.0,3.03,58
31441.0,2.94,31
44710.0,2.78,42
47373.0,3.02,51
19686.0,2.93,35
23598.0,2.51,36
82217.0,3.5,41
30284.0,2.7,32
10134.0,2.33,52
18401.0,2.82,58
87921.0,3.48,32
26620.0,3.1,57
34641.0,2.84,42
21501.0,2.49,30
57949.0,3.35,33
48706.0,2.98,47
63584.0,3.07,61
16658.0,2.63,59
37083.0,3.26,49
40793.0,2.85,41
41401.0,3.42,66
32421.0,3.36,34
60923.0,3.24,55
36860.0,3.39,35
47338.0,3.16,46
45540.0,3.38,39
14673.0,2.42,63
21768.0,2.5,48
41444.0,2.79,44
27161.0,2.53,57
57025.0,3.14,66
56664.0,3.55,50
18492.0,2.59,51
34817.0,2.74,44
45909.0,3.41,51
59797.0,3.11,66
34910.0,2.67,39
13278.0,2.61,53
28425.0,2.94,45
48364.0,3.29,32
42674.0,2.99,44
46244.0,2.9,60
38488.0,2.7,39
59396.0,3.17,44
55923.0,3.16,45
31436.0,2.67,62
58440.0,3.25,54
15147.0,2.74,55
29857.0,2.97,42
46898.0,2.95,43
33899.0,3.3,57
6294.0,2.32,42
37045.0,2.73,45
15310.0,2.78,54
50140.0,3.03,42
107056.0,3.9,56
25386.0,3.05,47
6761.0,2.37,65
17252.0,2.7,48
32199.0,3.28,31
40552.0,3.06,65
23791.0,2.7,38
20688.0,2.75,31
52859.0,2.95,30
17746.0,2.84,30
29728.0,2.91,51
73152.0,3.23,51
52986.0,3.09,58
14799.0,2.69,37
81186.0,3.35,41
58490.0,3.03,41
40253.0,2.9,55
80502.0,3.31,63
39548.0,2.97,49
44408.0,2.92,30
27214.0,3.15,31
32654.0,2.72,57
35556.0,3.48,30
68555.0,3.14,41
26833.0,3.17,31
57236.0,3.13,63
40055.0,2.98,60
13173.0,2.63,64
31627.0,2.92,41
35215.0,2.77,51
52666.0,2.93,39
33919.0,3.08,53
28752.0,3.26,63
26430.0,2.9,42
46091.0,2.93,54
30454.0,2.85,34
78537.0,3.58,63
39031.0,3.08,47
27540.0,3.3,49
36677.0,3.03,41
78565.0,3.28,38
60126.0,3.39,62
15415.0,2.32,54
57099.0,3.15,31
44095.0,3.4,41
30581.0,3.1,58
23271.0,2.6,57
46852.0,3.08,52
36821.0,3.24,49
32458.0,2.81,44
22885.0,2.94,59
65335.0,3.44,65
37094.0,2.75,66
35672.0,3.05,46
32913.0,3.11,51
37056.0,3.18,62
72487.0,3.38,52
49514.0,3.23,45
25311.0,3.0,49
67820.0,3.34,39
54804.0,3.22,61
26514.0,3.04,38
85818.0,3.69,66
23381.0,2.64,33
41470.0,3.24,35
20959.0,2.55,35
36254.0,2.66,46
37775.0,2.78,59
88962.0,3.41,37
34754.0,2.76,62
55728.0,3.19,66
32792.0,2.67,48
79307.0,3.37,52
18091.0,2.75,35
40475.0,3.03,65
54563.0,3.02,39
36549.0,3.43,52
30111.0,3.2,44
63781.0,3.41,57
54531.0,3.08,58
30997.0,2.96,31
20741.0,2.74,60
44824.0,3.1,64
37479.0,3.5,63
37855.0,2.79,47
41559.0,2.73,59
33338.0,2.74,42
22849.0,2.96,40
49759.0,3.24,48
16849.0,2.72,37
34253.0,3.08,58
23325.0,2.95,46
22355.0,2.86,60
53100.0,2.9,36
21349.0,2.85,34
35517.0,2.74,48
49083.0,2.91,59
29447.0,3.34,60
19070.0,2.58,30
19896.0,2.43,38
55005.0,3.08,31
53904.0,3.05,50
48523.0,2.95,39
38976.0,3.15,65
32474.0,3.28,63
39168.0,2.91,52
53370.0,3.08,36
58817.0,3.16,49
46344.0,3.41,39
56231.0,3.08,58
61120.0,3.42,37
74386.0,3.27,30
48597.0,2.87,66
12915.0,2.59,35
9900.0,2.46,38
22187.0,2.74,38
42763.0,3.65,46
25872.0,2.9,57
30321.0,2.79,65
21939.0,2.72,65
37124.0,3.17,31
35338.0,2.66,61
35474.0,2.74,58
37623.0,2.75,51
38685.0,3.37,57
31072.0,2.63,31
64428.0,3.79,54
29805.0,3.08,62
71900.0,3.2,55
29554.0,2.89,58
29296.0,2.56,33
73315.0,3.32,46
47463.0,3.14,57
19439.0,2.68,40
44480.0,3.01,50
16071.0,2.67,48
21359.0,2.55,39
108877.0,3.78,64
18462.0,2.84,30
33338.0,3.35,61
61576.0,3.34,37
49029.0,3.29,35
15236.0,2.7,66
13761.0,2.46,56
18111.0,2.7,66
61334.0,3.21,46
48071.0,2.99,47
54151.0,3.17,37
42456.0,2.85,41
77107.0,3.38,32
52198.0,3.07,51
24435.0,2.79,31
22309.0,2.55,54
71454.0,3.57,56
29020.0,2.65,42
16729.0,2.83,58
29012.0,2.98,42
9450.0,2.48,57
52560.0,3.3,45
46198.0,2.81,42
46593.0,2.91,53
28841.0,2.9,45
29259.0,2.99,65
42601.0,2.8,59
39746.0,2.93,35
31649.0,2.61,41
14707.0,2.35,31
49827.0,3.41,53
60306.0,3.14,63
19408.0,2.67,51
16680.0,2.75,59
22658.0,2.83,57
68005.0,3.12,48
36134.0,2.98,56
19571.0,2.95,45
59739.0,3.01,56
36558.0,3.19,35
65080.0,3.49,48
24833.0,2.64,56
18589.0,2.51,60
25445.0,2.92,39
9493.0,2.48,62
29816.0,2.7,62
26111.0,2.87,55
29723.0,2.65,33
50908.0,3.42,59
24395.0,3.06,63
39450.0,3.43,51
18535.0,2.74,47
30850.0,2.62,61
44995.0,2.96,36
52579.0,3.14,41
23751.0,2.84,49
26048.0,2.7,61
33053.0,3.41,51
43273.0,2.97,46
58905.0,3.21,53
37579.0,3.03,32
33147.0,2.67,38
67969.0,3.27,47
32429.0,2.88,57
27420.0,2.84,48
52521.0,2.99,57
31686.0,2.78,47
24176.0,2.81,37
35147.0,3.04,35
33018.0,2.75,57
22973.0,3.07,65
37489.0,3.45,40
37221.0,3.13,55
33707.0,2.95,39
27698.0,2.66,38
29431.0,2.94,38
18260.0,2.86,47
44802.0,2.95,55
20415.0,2.98,65
34511.0,3.14,34
75602.0,3.56,59
33871.0,3.21,44
10777.0,2.53,36
37570.0,3.0,55
62264.0,3.2,30
67305.0,3.45,66
72404.0,3.2,35
52979.0,2.99,64
76991.0,3.33,38
30901.0,3.32,34
17661.0,2.35,31
26750.0,2.81,36
62022.0,3.39,33
53713.0,3.55,36
45718.0,3.24,43
25378.0,3.03,43
56210.0,3.28,38
24820.0,2.59,35
45265.0,2.87,30
15773.0,2.38,40
20301.0,2.8,32
38218.0,3.59,47
17377.0,2.66,48
40401.0,3.33,66
27220.0,2.98,34
94579.0,3.54,34
30536.0,3.06,56
39616.0,2.92,43
41428.0,2.87,37
23785.0,2.86,37
45064.0,3.23,56
15369.0,2.63,44
79593.0,3.31,53
44662.0,3.36,47
44344.0,3.16,53
33380.0,3.01,45
20051.0,2.68,37
80233.0,3.28,39
37427.0,2.69,47
27029.0,2.7,61
61752.0,3.51,39
29837.0,3.18,60
36399.0,3.31,44
76910.0,3.48,57
44547.0,3.63,43
41914.0,3.57,35
41987.0,3.32,31
44130.0,2.87,44
30550.0,2.7,64
31155.0,2.68,51
37777.0,2.92,40
47752.0,3.69,66
17039.0,2.79,46
46107.0,2.98,33
71922.0,3.31,30
56501.0,3.73,60
36710.0,3.07,32
60327.0,3.11,49
22982.0,2.44,53
24268.0,2.81,34
37987.0,3.1,45
61662.0,3.07,52
59971.0,3.21,54
29435.0,3.05,59
53394.0,3.02,58
17871.0,2.46,48
45937.0,2.93,48
41575.0,2.84,46
70081.0,3.36,46
46945.0,3.01,44
29713.0,3.33,36
31762.0,3.29,42
75471.0,3.79,59
58567.0,3.32,66
46988.0,3.33,51
18737.0,2.71,62
21019.0,2.85,51
57279.0,3.45,52
68172.0,3.12,66
75398.0,3.41,34
61639.0,3.08,45
51020.0,3.29,39
32390.0,3.11,60
62385.0,3.64,58
31213.0,3.11,35
35739.0,2.84,46
48803.0,2.96,60
26055.0,3.06,31
35607.0,3.09,54
22323.0,2.52,45
69369.0,3.31,54
52831.0,2.9,34
21690.0,3.04,35
86533.0,3.43,56
37089.0,2.86,60
30725.0,2.8,34
79042.0,3.41,38
79078.0,3.41,58
46213.0,3.03,54
34547.0,2.88,66
39139.0,3.51,55
23900.0,2.46,48
59757.0,3.21,41
21363.0,3.03,61
43907.0,3.03,40
25826.0,2.91,36
8751.0,2.39,58
39553.0,3.02,38
34614.0,2.98,32
50087.0,3.24,42
63754.0,3.13,43
31526.0,2.91,47
48408.0,2.98,37
33180.0,3.01,58
31124.0,2.68,33
12535.0,2.28,32
57573.0,3.13,38
38055.0,3.07,49
21629.0,2.95,40
18627.0,2.79,61
17872.0,2.74,40
20623.0,2.71,60
57851.0,3.61,54
45551.0,2.96,56
52403.0,2.9,30
31376.0,2.62,36
84358.0,3.42,49
19783.0,2.69,56
62204.0,3.05,47
38104.0,3.24,32
58063.0,3.32,51
26557.0,2.59,46
29045.0,2.73,36
16500.0,2.51,45
17511.0,2.78,65
43038.0,3.28,53
33015.0,2.73,58
55172.0,3.44,64
25601.0,3.19,50
27771.0,2.74,51
35060.0,3.06,51
30193.0,2.89,63
29814.0,2.67,31
31256.0,2.57,37
25848.0,3.06,37
20322.0,3.0,31
19732.0,2.64,59
63734.0,3.2,37
36544.0,2.69,54
48783.0,3.09,40
31394.0,2.82,66
48000.0,3.06,45
48807.0,2.9,40
28648.0,2.83,33
14455.0,2.46,52
22126.0,3.0,57
51324.0,3.23,47
15879.0,2.69,50
54621.0,3.17,63
80700.0,3.44,58
5540.0,2.21,42
41639.0,3.31,66
46248.0,3.01,59
42656.0,2.84,38
32435.0,2.78,65
40701.0,2.72,41
67465.0,3.12,33
62205.0,3.7,38
21630.0,2.79,64
74506.0,3.21,30
44896.0,3.18,32
22828.0,3.11,41
68603.0,3.13,35
44008.0,2.78,63
60246.0,3.28,60
45283.0,3.18,40
45432.0,3.16,48
49185.0,3.03,31
15602.0,2.41,59
35291.0,2.95,37
37434.0,2.86,58
23409.0,2.83,52
43460.0,3.35,40
43209.0,2.89,63
36740.0,3.02,60
64019.0,3.18,60
57049.0,3.07,48
41145.0,2.72,50
53978.0,3.15,36
25348.0,3.18,47
39727.0,2.84,66
46497.0,2.97,62
17605.0,2.86,47
28840.0,2.91,33
35018.0,3.1,49
72070.0,3.21,49
66248.0,3.1,44
60120.0,3.57,52
33366.0,2.99,43
28474.0,2.84,54
49131.0,2.96,56
21464.0,2.98,31
21118.0,2.92,60
21715.0,2.56,37
60911.0,3.17,63
17737.0,2.8,33
28009.0,2.9,63
29580.0,3.16,54
45739.0,3.32,36
51299.0,3.13,46
18586.0,2.78,41
36903.0,2.8,45
24535.0,2.73,48
32426.0,3.08,34
6582.0,2.34,55
59871.0,3.07,44
48983.0,3.5,62
17016.0,2.42,41
26451.0,2.98,63
17866.0,2.58,58
53408.0,3.1,58
16417.0,2.8,36
27363.0,2.82,37
22615.0,2.52,31
35705.0,3.35,58
12069.0,2.32,53
51111.0,3.04,46
61973.0,3.3,59
53215.0,3.07,44
96172.0,3.57,40
14220.0,2.51,55
79176.0,3.69,45
48340.0,3.19,49
44599.0,3.23,52
36984.0,3.24,48
37839.0,3.03,41
37908.0,2.87,44
32867.0,2.67,62
44957.0,3.23,61
40436.0,2.77,61
34782.0,2.72,55
41273.0,2.74,39
64665.0,3.28,59
64420.0,3.57,37
20629.0,2.75,37
16892.0,2.8,50
23872.0,2.81,40
47918.0,3.35,62
30313.0,3.02,41
44270.0,3.2,31
42744.0,2.98,42
23559.0,2.73,57
25212.0,2.84,45
51699.0,3.36,44
67849.0,3.27,53
46526.0,3.21,38
67726.0,3.16,38
98038.0,3.52,37
36870.0,3.26,36
27969.0,3.0,30
59426.0,3.02,37
31901.0,2.85,58
50911.0,3.05,33
48039.0,3.09,52
54054.0,2.96,34
17077.0,2.76,53
28705.0,2.87,38
89053.0,3.41,59
45097.0,3.11,65
52017.0,3.17,63
47472.0,3.01,34
84200.0,3.51,52
62129.0,3.33,30
56757.0,3.15,44
18853.0,2.66,40
46681.0,3.13,38
12474.0,2.32,46
28625.0,2.76,42
43046.0,2.75,54
29516.0,3.37,49
29302.0,2.6,43
48835.0,3.17,31
35963.0,2.95,36
36058.0,2.96,36
41203.0,3.08,39
19902.0,2.71,51
36516.0,2.9,55
27469.0,2.84,41
75367.0,3.44,37
59368.0,3.63,30
56163.0,2.98,34
31781.0,2.99,52
27720.0,3.13,57
18493.0,2.69,35
65661.0,3.09,58
53860.0,3.07,42
47963.0,3.11,51
42754.0,3.01,32
23434.0,2.85,57
54161.0,2.94,40
31367.0,2.94,49
53728.0,3.2,43
23784.0,3.09,38
42533.0,3.11,38
79472.0,3.41,61
33496.0,3.19,61
26605.0,2.78,43
30086.0,2.92,35
59365.0,3.05,50
49503.0,3.06,42
15320.0,2.57,53
62419.0,3.08,41
38940.0,2.82,35
50427.0,3.3,59
31773.0,2.75,47
25116.0,2.5,31
38221.0,3.15,55
46544.0,3.43,58
33373.0,2.85,34
52556.0,3.32,60
29371.0,3.15,39
58973.0,3.01,63
48257.0,3.06,57
39205.0,2.84,54
41364.0,2.97,49
23453.0,2.61,44
33379.0,2.89,52
51966.0,3.12,62
36941.0,3.35,55
74968.0,3.6,36
49494.0,3.15,46
26157.0,2.82,35
40986.0,3.24,44
15166.0,2.51,43
28352.0,2.92,61
24354.0,2.84,45
61634.0,3.16,45
27616.0,3.19,61
34636.0,3.06,39
66883.0,3.27,52
23266.0,3.0,48
43465.0,3.44,34
42007.0,3.11,50
37063.0,2.87,40
82602.0,3.37,56
41417.0,3.2,40
36472.0,3.07,46
55428.0,3.31,34
73830.0,3.42,51
78743.0,3.36,46
56831.0,3.25,60
37507.0,2.71,34
58467.0,3.31,49
21640.0,2.61,34
89857.0,3.51,56
27466.0,3.04,55
32342.0,2.89,43
10208.0,2.32,60
22292.0,2.54,62
53483.0,2.99,58
41810.0,2.74,58
13528.0,2.58,62
31458.0,2.77,45
18316.0,2.86,36
29801.0,3.25,32
44085.0,2.8,59
27922.0,2.65,46
26189.0,2.84,64
31749.0,3.05,34
45215.0,2.95,49
33426.0,2.91,35
16429.0,2.78,31
22866.0,3.03,63
89022.0,3.49,30
66560.0,3.1,59
36643.0,2.69,45
60241.0,3.03,45
68853.0,3.42,66
83090.0,3.46,30
9082.0,2.45,31
59060.0,3.55,33
61336.0,3.03,42
33774.0,2.94,52
24028.0,3.03,36
67443.0,3.51,56
21994.0,3.03,47
65710.0,3.41,38
38510.0,2.77,61
36891.0,3.15,45
34970.0,2.98,65
55647.0,3.5,64
37952.0,3.12,40
29410.0,2.78,46
31143.0,2.58,65
27251.0,3.01,33
28989.0,3.09,42
29589.0,2.86,31
35316.0,3.13,62
32826.0,3.01,38
72667.0,3.37,57
22537.0,2.99,44
40060.0,3.06,45
44274.0,3.06,30
13938.0,2.32,47
71844.0,3.4,34
36274.0,3.19,46
24542.0,3.0,56
63478.0,3.1,35
875.0,2.05,54
85111.0,3.56,35
50724.0,3.24,44
59400.0,3.29,54
52519.0,2.9,45
53801.0,3.1,62
41049.0,3.51,39
44076.0,2.77,42
34424.0,2.93,58
67257.0,3.11,60
44523.0,2.82,54
38342.0,2.96,31
70438.0,3.22,34
36907.0,2.79,60
28085.0,3.12,45
30675.0,2.94,57
47428.0,2.91,48
13380.0,2.3,44
26904.0,2.54,31
27035.0,2.97,56
27887.0,2.56,65
57830.0,3.24,48
62013.0,3.26,54
94217.0,3.53,40
62041.0,3.14,34
43915.0,2.86,47
23335.0,2.83,51
40196.0,2.98,37
38018.0,3.05,33
38584.0,2.97,38
36851.0,2.94,57
36811.0,2.72,44
33139.0,3.17,37
78596.0,3.42,53
52010.0,3.05,42
41150.0,2.82,48
45965.0,2.87,55
58469.0,3.04,33
29425.0,2.69,54
108711.0,3.9,44
55457.0,3.44,48
19189.0,2.9,59
22698.0,2.98,35
18724.0,2.93,51
22794.0,2.46,31
21819.0,2.76,55
30962.0,2.82,37
33865.0,2.7,58
31359.0,2.71,32
52765.0,2.98,49
30889.0,3.18,38
28310.0,2.57,65
36323.0,3.53,36
60409.0,3.05,35
31494.0,2.84,63
92580.0,3.74,56
102165.0,3.8,56
40135.0,3.16,50
26036.0,2.74,40
43056.0,3.45,34
12461.0,2.57,55
26657.0,2.77,53
53062.0,3.56,48
62673.0,3.04,33
39022.0,3.2,66
29801.0,2.68,53
33390.0,3.04,34
16011.0,2.76,59
22476.0,3.04,43
44833.0,3.13,53
29425.0,3.36,55
43623.0,3.05,63
72461.0,3.19,36
39527.0,3.16,66
24689.0,2.82,33
44025.0,2.96,52
23721.0,2.67,45
34245.0,3.46,58
61652.0,3.5,33
18794.0,2.58,35
69965.0,3.51,58
26828.0,3.27,35
34060.0,3.5,32
27907.0,2.8,65
36507.0,3.1,36
49637.0,3.13,46
20119.0,2.84,47
25851.0,3.04,45
24873.0,2.72,31
18537.0,2.66,56
36719.0,3.17,46
37121.0,2.95,36
51347.0,3.73,41
45830.0,2.91,53
23057.0,3.08,36
38762.0,2.78,38
36942.0,2.88,65
27236.0,2.81,47
17176.0,2.65,60
60621.0,3.56,41
63409.0,3.35,38
30031.0,2.77,36
41405.0,3.49,54
16374.0,2.69,65
49966.0,2.87,33
26743.0,2.66,46
45712.0,2.98,52
10274.0,2.53,63
64158.0,3.43,65
34807.0,2.65,51
81407.0,3.37,58
34848.0,2.84,32
32916.0,3.08,44
55165.0,3.27,43
18451.0,2.58,34
58819.0,3.23,62
43916.0,3.28,49
18627.0,2.54,59
24861.0,3.09,32
25820.0,2.69,30
14618.0,2.63,34
48812.0,3.23,39
17130.0,2.84,50
45216.0,2.8,63
27792.0,2.97,58
24577.0,3.14,58
28540.0,3.1,61
15786.0,2.67,54
19101.0,2.49,64
33847.0,2.63,50
28652.0,2.78,43
61309.0,3.11,50
46472.0,3.15,52
45467.0,3.08,39
31013.0,3.06,39
32546.0,2.83,35
18600.0,2.85,43
57471.0,2.97,50
13675.0,2.7,35
49121.0,2.86,54
23059.0,3.06,65
25637.0,2.99,52
18384.0,2.82,56
22626.0,2.99,43
80118.0,3.36,64
31498.0,3.01,62
56270.0,2.95,36
50063.0,3.0,47
13305.0,2.45,58
52118.0,3.5,49
52031.0,3.22,52
55508.0,2.98,40
21757.0,2.59,54
25176.0,2.81,65
44287.0,3.07,55
37264.0,2.92,36
30074.0,2.56,37
38978.0,3.24,48
36489.0,2.82,45
51916.0,3.35,59
44033.0,3.32,50
40129.0,2.86,34
66844.0,3.39,43
37451.0,3.03,49
69584.0,3.26,58
27599.0,2.89,45
13699.0,2.47,43
42141.0,3.02,47
45136.0,3.11,57
14837.0,2.61,57
34925.0,2.81,50
28984.0,2.69,42
37001.0,3.52,56
31843.0,2.88,63
19555.0,2.62,45
58099.0,3.75,37
30991.0,3.0,47
33046.0,2.98,42
41769.0,3.14,55
25008.0,2.75,37
36285.0,3.3,45
54637.0,3.33,47
32465.0,2.95,38
60897.0,3.02,44
48946.0,2.97,43
44799.0,3.03,47
19295.0,2.55,57
61179.0,3.06,31
45637.0,3.11,33
19630.0,2.94,46
26493.0,2.99,37
41951.0,2.8,64
52763.0,2.96,61
86029.0,3.52,57
33357.0,2.62,36
45811.0,3.08,53
20476.0,2.83,43
28822.0,2.91,50
47785.0,2.83,49
26276.0,2.66,47
33689.0,2.66,35
62587.0,3.19,34
39009.0,3.49,44
41826.0,3.62,52
66297.0,3.29,30
38518.0,2.89,55
27065.0,3.12,57
48383.0,2.95,30
43916.0,3.02,55
18847.0,2.78,49
30532.0,2.66,59
48568.0,3.09,60
40138.0,2.9,62
54807.0,3.07,63
13668.0,2.51,39
6865.0,2.24,30
28128.0,2.64,54
55771.0,3.2,66
78155.0,3.51,64
48393.0,3.28,36
49440.0,2.97,46
42541.0,3.02,30
21638.0,2.91,44
19913.0,2.7,35
54972.0,2.95,58
42023.0,2.97,51
24932.0,2.66,60
40231.0,2.82,47
26925.0,2.86,52
37697.0,2.79,33
32295.0,2.95,63
48605.0,2.98,47
30984.0,3.0,62
21850.0,2.81,55
43435.0,2.77,39
35043.0,3.41,58
31360.0,2.93,64
6915.0,2.34,66
42893.0,3.13,51
25858.0,2.76,57
4571.0,2.15,45
34191.0,3.0,46
27381.0,2.64,66
40913.0,2.82,60
39740.0,2.76,43
39458.0,2.97,59
20368.0,2.95,64
61284.0,3.02,41
26615.0,2.61,49
56218.0,3.07,62
45345.0,2.86,56
18169.0,2.74,37
33232.0,2.8,32
41628.0,3.26,58
17285.0,2.81,60
10359.0,2.45,59
16807.0,2.68,39
23646.0,2.76,64
96417.0,3.69,49
30103.0,3.3,50
59858.0,3.01,31
59316.0,3.32,39
20220.0,2.53,34
41471.0,3.08,52
19864.0,2.42,34
14331.0,2.74,63
66718.0,3.14,50
27924.0,2.63,64
23210.0,2.86,50
36963.0,3.25,39
22900.0,2.96,66
48458.0,3.1,31
42604.0,2.98,66
37642.0,2.94,53
52150.0,3.15,35
20149.0,2.81,56
31283.0,2.86,53
33497.0,2.73,41
39385.0,2.92,51
47945.0,3.2,45
17187.0,2.71,38
32298.0,2.94,31
37083.0,2.68,45
25900.0,3.0,63
12489.0,2.49,40
36122.0,2.76,52
24960.0,2.89,60
39476.0,2.78,55
56298.0,2.97,30
33117.0,2.73,43
60410.0,3.13,40
38038.0,3.24,64
33607.0,2.93,48
62497.0,3.51,59
28631.0,2.68,47
24484.0,2.8,52
46218.0,2.92,63
35576.0,2.8,38
32115.0,2.93,36
19452.0,2.75,54
35456.0,2.88,31
37666.0,3.01,56
8305.0,2.43,61
41659.0,2.89,53
56061.0,3.16,45
61976.0,3.1,62
64273.0,3.31,51
32642.0,3.13,62
10793.0,2.5,39
33287.0,2.64,33
62077.0,3.55,33
42399.0,3.81,58
29831.0,2.88,47
59093.0,3.15,61
61415.0,3.29,31
27567.0,2.59,62
23275.0,2.53,41
16711.0,2.76,33
47520.0,2.88,56
53123.0,3.04,45
28505.0,3.16,61
47754.0,2.84,64
16070.0,2.66,59
43915.0,2.8,59
17439.0,2.87,41
77004.0,3.36,48
39163.0,2.7,56
40716.0,2.98,53
15660.0,2.73,64
29225.0,2.95,48
32835.0,2.83,60
62182.0,3.28,56
47446.0,2.98,64
